identificatie;b3_bag_bag_overlap;b3_bouwlagen;b3_dak_type;b3_extrusie;b3_h_dak_50p;b3_h_dak_70p;b3_h_dak_max;b3_h_dak_min;b3_h_maaiveld;b3_is_glas_dak;b3_kas_warenhuis;b3_mutatie_AHN3_AHN4;b3_mutatie_AHN4_AHN5;b3_n_vlakken;b3_nodata_fractie_AHN3;b3_nodata_fractie_AHN4;b3_nodata_fractie_AHN5;b3_nodata_radius_AHN3;b3_nodata_radius_AHN4;b3_nodata_radius_AHN5;b3_opp_buitenmuur;b3_opp_dak_plat;b3_opp_dak_schuin;b3_opp_grond;b3_opp_scheidingsmuur;b3_puntdichtheid_AHN3;b3_puntdichtheid_AHN4;b3_puntdichtheid_AHN5;b3_pw_bron;b3_pw_datum;b3_pw_onvoldoende;b3_pw_selectie_reden;b3_rmse_lod12;b3_rmse_lod13;b3_rmse_lod22;b3_succes;b3_t_run;b3_val3dity_lod12;b3_val3dity_lod13;b3_val3dity_lod22;b3_volume_lod12;b3_volume_lod13;b3_volume_lod22;begingeldigheid;documentdatum;documentnummer;eindgeldigheid;eindregistratie;fid;geconstateerd;oorspronkelijkbouwjaar;rf_force_lod11;status;tijdstipeindregistratielv;tijdstipinactief;tijdstipinactieflv;tijdstipnietbaglv;tijdstipregistratie;tijdstipregistratielv;voorkomenidentificatie;Registratiedatum;Opnamedatum;GeldigTot;Certificaathouder;SoortOpname;Status;Berekeningstype;OpBasisVanReferentiegebouw;Gebouwklasse;Gebouwtype;Gebouwsubtype;SBICode;Postcode;Huisnummer;Huisletter;Huisnummertoevoeging;Detailaanduiding;BAGVerblijfsobjectID;BAGLigplaatsID;BAGStandplaatsID;Projectnaam;Projectobject;Bouwjaar;GebruiksoppervlakteThermischeZone;Compactheid;Energieklasse;EnergieIndex;EnergieIndexEMGForfaitair;Energiebehoefte;PrimaireFossieleEnergie;PrimaireFossieleEnergieEMGForfaitair;AandeelHernieuwbareEnergie;AandeelHernieuwbareEnergieEMGForfaitair;Temperatuuroverschrijding;Warmtebehoefte;EisEnergiebehoefte;EisPrimaireFossieleEnergie;EisAandeelHernieuwbareEnergie;EisTemperatuuroverschrijding;BerekendeCO2Emissie;BerekendeEnergieverbruik,,,,,,,,,,,,,,
0153100000494239;0.0;;multiple horizontal;0.0;54.03099822998047;54.04399871826172;54.3650016784668;40.89500045776367;40.707000732421875;False;False;False;False;2.0;0.0;0.0;1.0;0.4304099380970001;0.3229423463344574;3.6311731338500977;263.53;114.15;0.0;108.86;380.03;19.31797218322754;15.880184173583984;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;1.8882194757461548;1.8882194757461548;1.8862783908843994;True;151.0;[];[];[];1452.0224609375;1452.0224609375;1452.361328125;2021-01-20;2021-01-20;2100005182;;;2547441.0;False;2021.0;False;Pand in gebruik;;;;;2021-01-20T17:25:07Z;2021-01-20T17:26:08Z;3.0;20240306;20240129;20340129;1energielabel Koepel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussenmidden;;7511GJ;31;D;;;153010000494243.0;;;;;2021;70,40;0,63;A++;;;69,38;58,99;;46,4;;5,02;44,66;;;;;13,84;58,99,,,,,
0153100000496812;0.0;3.0;multiple horizontal;0.0;50.584999084472656;50.619998931884766;53.80799865722656;50.48899841308594;40.63999938964844;False;False;True;False;3.0;0.23931623995304108;0.008547008968889713;1.0;1.1516793966293335;0.35040754079818726;2.957930326461792;134.38;58.29;0.0;58.29;181.9;11.370786666870117;14.913793563842773;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;0.6002302169799805;0.6002302169799805;0.6041556596755981;True;165.0;[];[];[];581.101806640625;581.101806640625;580.2819213867188;2021-11-29;2021-11-29;2100097757;;;2549149.0;False;2021.0;False;Pand in gebruik;;;;;2021-11-29T20:34:46Z;2021-11-30T07:35:30Z;4.0;20210215;20210121;20310121;Ecocert;Basisopname;Bestaand;NTA 8800:2020 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7514CM;4;;;;153010000496814.0;;;;;2019;156,57;1,32;A++;;;68,05;72,89;72,89;42,4;42,4;0,00;65,68;;;;;17,09;50,27,,,
0153100000496816;0.0;3.0;multiple horizontal;0.0;50.57500076293945;50.60300064086914;51.47999954223633;50.47800064086914;40.862998962402344;False;False;True;False;2.0;0.004201680887490511;0.0;1.0;0.3481263220310211;0.2677803039550781;3.005528450012207;135.24;58.95;0.0;58.95;174.51;15.932489395141602;15.126049995422363;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;0.28724348545074463;0.28724348545074463;0.28374674916267395;True;158.0;[];[];[];573.7349243164062;573.7349243164062;572.9387817382812;2021-11-29;2021-11-29;2100097757;;;2549156.0;False;2021.0;False;Pand in gebruik;;;;;2021-11-29T20:34:47Z;2021-11-30T07:35:31Z;4.0;20210215;20210121;20310121;Ecocert;Basisopname;Bestaand;NTA 8800:2020 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7514CM;6;;;;153010000496818.0;;;;;2019;156,57;1,32;A++;;;68,08;72,91;72,91;42,4;42,4;0,00;65,70;;;;;17,09;50,28,,,
0153100000496820;0.0;3.0;horizontal;0.0;50.582000732421875;50.608001708984375;50.862998962402344;50.4630012512207;40.90599822998047;False;False;True;False;1.0;0.0;0.0;1.0;0.29056912660598755;0.30750855803489685;3.0818216800689697;227.48;62.55;0.0;62.55;90.53;20.426877975463867;15.256916999816895;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;0.1578868329524994;0.1578868329524994;0.15494705736637115;True;72.0;[];[];[];606.5984497070312;606.5984497070312;605.9547119140625;2021-11-29;2021-11-29;2100097757;;;2549163.0;False;2021.0;False;Pand in gebruik;;;;;2021-11-29T20:34:47Z;2021-11-30T07:35:32Z;4.0;20210215;20210121;20310121;Ecocert;Basisopname;Bestaand;NTA 8800:2020 (basisopname woningbouw);Nee;W;Rijwoning hoek;;;7514CM;8;;;;153010000496822.0;;;;;2019;158,53;1,75;A+;;;78,50;80,63;80,63;42,9;42,9;0,00;76,51;;;;;18,91;55,60,,,
0153100000497316;0.0;;multiple horizontal;0.0;54.62300109863281;54.65299987792969;56.16400146484375;43.755001068115234;40.58599853515625;False;False;True;False;20.0;0.19606828689575195;0.012415933422744274;1.0;2.419635057449341;0.5883787870407104;7.573404788970947;1420.85;493.0;18.44;483.31;361.57;10.98841667175293;17.217391967773438;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;3.176017999649048;1.6660048961639404;1.027341365814209;True;644.0;[];[104];[303];6798.29638671875;6586.626953125;6250.681640625;2021-01-20;2021-01-20;2100005182;;;2549535.0;False;2020.0;False;Pand in gebruik;;;;;2021-01-20T17:12:07Z;2021-01-20T17:13:05Z;4.0;20240528;20240430;20340430;1energielabel Koepel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Hoekdak;;7511GE;31;;25;;153010000484895.0;;;;;2020;59,85;2,12;A;;;112,51;133,13;;0,0;;5,33;78,84;;;;;24,54;133,12,,,,,
0153100000497316;0.0;;multiple horizontal;0.0;54.62300109863281;54.65299987792969;56.16400146484375;43.755001068115234;40.58599853515625;False;False;True;False;20.0;0.19606828689575195;0.012415933422744274;1.0;2.419635057449341;0.5883787870407104;7.573404788970947;1420.85;493.0;18.44;483.31;361.57;10.98841667175293;17.217391967773438;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;3.176017999649048;1.6660048961639404;1.027341365814209;True;644.0;[];[104];[303];6798.29638671875;6586.626953125;6250.681640625;2021-01-20;2021-01-20;2100005182;;;2549535.0;False;2020.0;False;Pand in gebruik;;;;;2021-01-20T17:12:07Z;2021-01-20T17:13:05Z;4.0;20240528;20240430;20340430;1energielabel Koepel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Hoekmidden;;7511GE;31;;15;;153010000484890.0;;;;;2020;84,74;1,04;A+;;;84,37;101,71;;0,0;;4,37;54,80;;;;;18,76;101,70,,,,,
0153100000497316;0.0;;multiple horizontal;0.0;54.62300109863281;54.65299987792969;56.16400146484375;43.755001068115234;40.58599853515625;False;False;True;False;20.0;0.19606828689575195;0.012415933422744274;1.0;2.419635057449341;0.5883787870407104;7.573404788970947;1420.85;493.0;18.44;483.31;361.57;10.98841667175293;17.217391967773438;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;3.176017999649048;1.6660048961639404;1.027341365814209;True;644.0;[];[104];[303];6798.29638671875;6586.626953125;6250.681640625;2021-01-20;2021-01-20;2100005182;;;2549535.0;False;2020.0;False;Pand in gebruik;;;;;2021-01-20T17:12:07Z;2021-01-20T17:13:05Z;4.0;20240528;20240430;20340430;1energielabel Koepel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Hoekmidden;;7511GE;31;;5;;153010000484884.0;;;;;2020;84,74;0,79;A+;;;81,63;97,02;;0,0;;4,66;50,91;;;;;17,91;97,1,,,,,
0153100000497316;0.0;;multiple horizontal;0.0;54.62300109863281;54.65299987792969;56.16400146484375;43.755001068115234;40.58599853515625;False;False;True;False;20.0;0.19606828689575195;0.012415933422744274;1.0;2.419635057449341;0.5883787870407104;7.573404788970947;1420.85;493.0;18.44;483.31;361.57;10.98841667175293;17.217391967773438;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;3.176017999649048;1.6660048961639404;1.027341365814209;True;644.0;[];[104];[303];6798.29638671875;6586.626953125;6250.681640625;2021-01-20;2021-01-20;2100005182;;;2549535.0;False;2020.0;False;Pand in gebruik;;;;;2021-01-20T17:12:07Z;2021-01-20T17:13:05Z;4.0;20240528;20240430;20340430;1energielabel Koepel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Hoekdak;;7511GE;31;;24;;153010000484894.0;;;;;2020;52,34;1,82;A;;;83,33;138,31;;0,0;;2,16;80,71;;;;;25,53;138,31,,,,,
0153100000497316;0.0;;multiple horizontal;0.0;54.62300109863281;54.65299987792969;56.16400146484375;43.755001068115234;40.58599853515625;False;False;True;False;20.0;0.19606828689575195;0.012415933422744274;1.0;2.419635057449341;0.5883787870407104;7.573404788970947;1420.85;493.0;18.44;483.31;361.57;10.98841667175293;17.217391967773438;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;3.176017999649048;1.6660048961639404;1.027341365814209;True;644.0;[];[104];[303];6798.29638671875;6586.626953125;6250.681640625;2021-01-20;2021-01-20;2100005182;;;2549535.0;False;2020.0;False;Pand in gebruik;;;;;2021-01-20T17:12:07Z;2021-01-20T17:13:05Z;4.0;20240528;20240430;20340430;1energielabel Koepel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Hoekmidden;;7511GE;31;;14;;153010000484889.0;;;;;2020;52,34;0,82;A;;;67,04;116,97;;0,0;;2,69;63,05;;;;;21,63;116,97,,,,,
0153100000497316;0.0;;multiple horizontal;0.0;54.62300109863281;54.65299987792969;56.16400146484375;43.755001068115234;40.58599853515625;False;False;True;False;20.0;0.19606828689575195;0.012415933422744274;1.0;2.419635057449341;0.5883787870407104;7.573404788970947;1420.85;493.0;18.44;483.31;361.57;10.98841667175293;17.217391967773438;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;3.176017999649048;1.6660048961639404;1.027341365814209;True;644.0;[];[104];[303];6798.29638671875;6586.626953125;6250.681640625;2021-01-20;2021-01-20;2100005182;;;2549535.0;False;2020.0;False;Pand in gebruik;;;;;2021-01-20T17:12:07Z;2021-01-20T17:13:05Z;4.0;20240528;20240430;20340430;1energielabel Koepel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Hoekmidden;;7511GE;31;;4;;153010000484883.0;;;;;2020;52,34;0,82;A;;;67,04;116,97;;0,0;;2,69;63,05;;;;;21,63;116,97,,,,,
0153100000497316;0.0;;multiple horizontal;0.0;54.62300109863281;54.65299987792969;56.16400146484375;43.755001068115234;40.58599853515625;False;False;True;False;20.0;0.19606828689575195;0.012415933422744274;1.0;2.419635057449341;0.5883787870407104;7.573404788970947;1420.85;493.0;18.44;483.31;361.57;10.98841667175293;17.217391967773438;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;3.176017999649048;1.6660048961639404;1.027341365814209;True;644.0;[];[104];[303];6798.29638671875;6586.626953125;6250.681640625;2021-01-20;2021-01-20;2100005182;;;2549535.0;False;2020.0;False;Pand in gebruik;;;;;2021-01-20T17:12:07Z;2021-01-20T17:13:05Z;4.0;20240528;20240430;20340430;1energielabel Koepel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussendak;;7511GE;31;;23;;153010000484893.0;;;;;2020;51,65;1,52;A;;;77,77;123,93;;0,0;;2,97;68,42;;;;;22,90;123,93,,,,,
0153100000497316;0.0;;multiple horizontal;0.0;54.62300109863281;54.65299987792969;56.16400146484375;43.755001068115234;40.58599853515625;False;False;True;False;20.0;0.19606828689575195;0.012415933422744274;1.0;2.419635057449341;0.5883787870407104;7.573404788970947;1420.85;493.0;18.44;483.31;361.57;10.98841667175293;17.217391967773438;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;3.176017999649048;1.6660048961639404;1.027341365814209;True;644.0;[];[104];[303];6798.29638671875;6586.626953125;6250.681640625;2021-01-20;2021-01-20;2100005182;;;2549535.0;False;2020.0;False;Pand in gebruik;;;;;2021-01-20T17:12:07Z;2021-01-20T17:13:05Z;4.0;20240528;20240430;20340430;1energielabel Koepel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussenmidden;;7511GE;31;;13;;153010000484888.0;;;;;2020;51,65;0,52;A;;;64,16;109,22;;0,0;;2,64;56,37;;;;;20,19;109,22,,,,,
0153100000497316;0.0;;multiple horizontal;0.0;54.62300109863281;54.65299987792969;56.16400146484375;43.755001068115234;40.58599853515625;False;False;True;False;20.0;0.19606828689575195;0.012415933422744274;1.0;2.419635057449341;0.5883787870407104;7.573404788970947;1420.85;493.0;18.44;483.31;361.57;10.98841667175293;17.217391967773438;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;3.176017999649048;1.6660048961639404;1.027341365814209;True;644.0;[];[104];[303];6798.29638671875;6586.626953125;6250.681640625;2021-01-20;2021-01-20;2100005182;;;2549535.0;False;2020.0;False;Pand in gebruik;;;;;2021-01-20T17:12:07Z;2021-01-20T17:13:05Z;4.0;20240528;20240430;20340430;1energielabel Koepel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussenmidden;;7511GE;31;;3;;153010000484882.0;;;;;2020;51,65;0,52;A;;;64,16;109,22;;0,0;;2,64;56,37;;;;;20,19;109,22,,,,,
0153100000497316;0.0;;multiple horizontal;0.0;54.62300109863281;54.65299987792969;56.16400146484375;43.755001068115234;40.58599853515625;False;False;True;False;20.0;0.19606828689575195;0.012415933422744274;1.0;2.419635057449341;0.5883787870407104;7.573404788970947;1420.85;493.0;18.44;483.31;361.57;10.98841667175293;17.217391967773438;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;3.176017999649048;1.6660048961639404;1.027341365814209;True;644.0;[];[104];[303];6798.29638671875;6586.626953125;6250.681640625;2021-01-20;2021-01-20;2100005182;;;2549535.0;False;2020.0;False;Pand in gebruik;;;;;2021-01-20T17:12:07Z;2021-01-20T17:13:05Z;4.0;20240528;20240430;20340430;1energielabel Koepel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussendak;;7511GE;31;;22;;153010000484892.0;;;;;2020;51,94;1,46;A;;;73,84;122,20;;0,0;;2,02;67,13;;;;;22,58;122,20,,,,,
0153100000497316;0.0;;multiple horizontal;0.0;54.62300109863281;54.65299987792969;56.16400146484375;43.755001068115234;40.58599853515625;False;False;True;False;20.0;0.19606828689575195;0.012415933422744274;1.0;2.419635057449341;0.5883787870407104;7.573404788970947;1420.85;493.0;18.44;483.31;361.57;10.98841667175293;17.217391967773438;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;3.176017999649048;1.6660048961639404;1.027341365814209;True;644.0;[];[104];[303];6798.29638671875;6586.626953125;6250.681640625;2021-01-20;2021-01-20;2100005182;;;2549535.0;False;2020.0;False;Pand in gebruik;;;;;2021-01-20T17:12:07Z;2021-01-20T17:13:05Z;4.0;20240528;20240430;20340430;1energielabel Koepel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussenmidden;;7511GE;31;;12;;153010000484887.0;;;;;2020;51,94;0,46;A;;;60,12;107,64;;0,0;;1,67;55,22;;;;;19,91;107,64,,,,,
0153100000497316;0.0;;multiple horizontal;0.0;54.62300109863281;54.65299987792969;56.16400146484375;43.755001068115234;40.58599853515625;False;False;True;False;20.0;0.19606828689575195;0.012415933422744274;1.0;2.419635057449341;0.5883787870407104;7.573404788970947;1420.85;493.0;18.44;483.31;361.57;10.98841667175293;17.217391967773438;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;3.176017999649048;1.6660048961639404;1.027341365814209;True;644.0;[];[104];[303];6798.29638671875;6586.626953125;6250.681640625;2021-01-20;2021-01-20;2100005182;;;2549535.0;False;2020.0;False;Pand in gebruik;;;;;2021-01-20T17:12:07Z;2021-01-20T17:13:05Z;4.0;20240528;20240430;20340430;1energielabel Koepel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussenmidden;;7511GE;31;;2;;153010000484881.0;;;;;2020;51,94;0,46;A;;;60,12;107,64;;0,0;;1,67;55,22;;;;;19,91;107,64,,,,,
0153100000497316;0.0;;multiple horizontal;0.0;54.62300109863281;54.65299987792969;56.16400146484375;43.755001068115234;40.58599853515625;False;False;True;False;20.0;0.19606828689575195;0.012415933422744274;1.0;2.419635057449341;0.5883787870407104;7.573404788970947;1420.85;493.0;18.44;483.31;361.57;10.98841667175293;17.217391967773438;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;3.176017999649048;1.6660048961639404;1.027341365814209;True;644.0;[];[104];[303];6798.29638671875;6586.626953125;6250.681640625;2021-01-20;2021-01-20;2100005182;;;2549535.0;False;2020.0;False;Pand in gebruik;;;;;2021-01-20T17:12:07Z;2021-01-20T17:13:05Z;4.0;20240528;20240430;20340430;1energielabel Koepel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Hoekdak;;7511GE;31;;21;;153010000484891.0;;;;;2020;59,42;1,75;A;;;74,29;119,95;;0,0;;1,69;66,00;;;;;22,15;119,94,,,,,
0153100000497316;0.0;;multiple horizontal;0.0;54.62300109863281;54.65299987792969;56.16400146484375;43.755001068115234;40.58599853515625;False;False;True;False;20.0;0.19606828689575195;0.012415933422744274;1.0;2.419635057449341;0.5883787870407104;7.573404788970947;1420.85;493.0;18.44;483.31;361.57;10.98841667175293;17.217391967773438;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;3.176017999649048;1.6660048961639404;1.027341365814209;True;644.0;[];[104];[303];6798.29638671875;6586.626953125;6250.681640625;2021-01-20;2021-01-20;2100005182;;;2549535.0;False;2020.0;False;Pand in gebruik;;;;;2021-01-20T17:12:07Z;2021-01-20T17:13:05Z;4.0;20240528;20240430;20340430;1energielabel Koepel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Hoekmidden;;7511GE;31;;11;;153010000484886.0;;;;;2020;59,42;0,75;A+;;;59,75;104,02;;0,0;;2,32;52,92;;;;;19,22;104,2,,,,,
0153100000497316;0.0;;multiple horizontal;0.0;54.62300109863281;54.65299987792969;56.16400146484375;43.755001068115234;40.58599853515625;False;False;True;False;20.0;0.19606828689575195;0.012415933422744274;1.0;2.419635057449341;0.5883787870407104;7.573404788970947;1420.85;493.0;18.44;483.31;361.57;10.98841667175293;17.217391967773438;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;3.176017999649048;1.6660048961639404;1.027341365814209;True;644.0;[];[104];[303];6798.29638671875;6586.626953125;6250.681640625;2021-01-20;2021-01-20;2100005182;;;2549535.0;False;2020.0;False;Pand in gebruik;;;;;2021-01-20T17:12:07Z;2021-01-20T17:13:05Z;4.0;20240528;20240430;20340430;1energielabel Koepel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Hoekmidden;;7511GE;31;;1;;153010000484880.0;;;;;2020;59,42;0,75;A+;;;59,75;104,02;;0,0;;2,32;52,92;;;;;19,22;104,2,,,,,
0153100000505075;0.0;3.0;slanted;0.0;46.32500076293945;46.35599899291992;49.1510009765625;46.10200119018555;39.18299865722656;False;False;True;False;5.0;0.010309278033673763;0.0;1.0;0.3922344148159027;0.34886208176612854;2.736544132232666;212.1;47.94;0.0;47.94;0.0;14.8125;19.195877075195312;0.0;AHN4;2021.0;False;_LATEST;1.0433228015899658;1.0433228015899658;1.0473301410675049;True;296.0;[];[];[];343.2954406738281;343.2954406738281;342.7633361816406;2023-11-09;2023-11-09;2300090762;;;2556008.0;False;2023.0;False;Pand in gebruik;;;;;2023-11-09T10:55:35Z;2023-11-09T10:56:00Z;4.0;20240209;20240202;20340202;Energie Inspectie B.V.;Detailopname;Oplevering;NTA 8800:2023 (detailopname woningbouw);Nee;W;Rijwoning tussen;;;7514AM;11;;;;153010000505077.0;;;;;2023;134,14;1,38;A+++;;;57,87;-10,12;16,87;113,5;;1,55;27,00;55,00;30,00;50,0;1,20;-2,46;56,47
0153100000202102;0.0;3.0;slanted;0.0;48.69300079345703;49.4109992980957;50.685001373291016;44.486000061035156;42.189998626708984;False;False;False;False;4.0;0.002923976629972458;0.061403509229421616;1.0;0.37207329273223877;1.2004755735397339;3.3257198333740234;125.03;0.0;92.85;83.57;121.61;14.545454978942871;26.517133712768555;0.0;AHN3;2019.0;False;PREFERRED_AND_LATEST;2.8017449378967285;0.8164902329444885;0.3160063922405243;True;231.0;[];[];[];601.5643920898438;486.3042907714844;458.1866760253906;2010-03-17;2010-03-17;1000007208;;;2389615.0;False;1964.0;False;Pand in gebruik;;;;;2010-11-15T18:48:56Z;2010-11-16T10:14:59Z;1.0;20240619;20240521;20340521;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7523PL;53;;;;153010000431895.0;;;;;1965;113,26;1,48;A;;;108,32;115,17;115,17;23,6;;0,71;94,43;;;;;19,68;143,94,,,,
0153100000202406;;3.0;slanted;0.0;48.63999938964844;49.599998474121094;51.617000579833984;44.7859992980957;41.95000076293945;False;False;False;False;7.0;0.0;0.0;1.0;0.38212981820106506;0.3729396462440491;2.758169412612915;243.44;28.72;80.95;78.22;0.0;16.125391006469727;28.66457748413086;0.0;AHN4;2022.0;False;PREFERRED_AND_LATEST;2.732426881790161;1.763440728187561;1.0587739944458008;True;101.0;[];[];[];585.4909057617188;527.2442626953125;488.7752380371094;2006-05-31;2006-05-31;20061097;;;2390020.0;False;1930.0;False;Pand in gebruik;;;;;2010-11-15T18:48:26Z;2010-11-16T10:14:57Z;1.0;20240624;20240530;20340530;Label-UP Advies B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Vrijstaande woning;;;7523HW;30;;;;153010000335555.0;;;;;1930;137,87;2,73;E;;;233,03;330,97;330,97;2,7;;2,80;229,22;;;;;61,75;330,18,,,,
0153100000202436;0.0;3.0;slanted;0.0;48.702999114990234;49.191001892089844;50.46900177001953;47.090999603271484;41.696998596191406;False;False;False;False;2.0;0.0;0.0;1.0;0.337443083524704;0.3290337920188904;3.332166910171509;76.4;0.0;63.3;53.41;110.4;14.560748100280762;27.90654182434082;0.0;AHN4;2022.0;False;PREFERRED_AND_LATEST;1.4035838842391968;1.4035838842391968;0.725435733795166;True;42.0;[];[];[];397.6793212890625;397.6793212890625;370.2582092285156;2010-03-17;2010-03-17;1000007208;;;2390060.0;False;1964.0;False;Pand in gebruik;;;;;2010-11-15T18:48:23Z;2010-11-16T10:14:57Z;1.0;20240619;20240521;20340521;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7523PG;51;;;;153010000310751.0;;;;;1965;113,26;1,48;A;;;109,45;128,64;128,64;21,7;;0,76;95,13;;;;;22,30;156,45,,,,
0153100000202999;0.0;3.0;slanted;0.0;49.314998626708984;49.82099914550781;51.17300033569336;47.7239990234375;42.45000076293945;False;False;False;False;2.0;0.009009009227156639;0.0;1.0;0.35453400015830994;0.32307541370391846;3.325716018676758;74.28;0.0;65.09;54.97;112.99;15.636363983154297;28.25225257873535;0.0;AHN4;2022.0;False;PREFERRED_AND_LATEST;1.700453758239746;1.700453758239746;0.9940382838249207;True;67.0;[];[];[];405.2530517578125;405.2530517578125;377.1805725097656;2010-03-17;2010-03-17;1000007208;;;2390876.0;False;1964.0;False;Pand in gebruik;;;;;2010-11-15T18:47:18Z;2010-11-16T10:14:54Z;1.0;20240619;20240521;20340521;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7523PL;49;;;;153010000451587.0;;;;;1965;113,26;1,48;A;;;109,30;115,08;115,08;23,6;;0,76;94,96;;;;;19,66;143,81,,,,
0153100000204441;0.0;3.0;slanted;0.0;47.983001708984375;48.50699996948242;49.30500030517578;46.47800064086914;40.981998443603516;False;False;False;False;2.0;0.00909090880304575;0.0;1.0;0.46255195140838623;0.3067382574081421;3.314997911453247;76.35;0.0;63.27;53.49;113.4;8.990825653076172;28.872726440429688;0.0;AHN4;2022.0;False;PREFERRED_AND_LATEST;1.5639333724975586;1.5639333724975586;0.8889705538749695;True;42.0;[];[];[];403.0369873046875;403.0369873046875;375.915771484375;2010-03-17;2010-03-17;1000007208;;;2392824.0;False;1964.0;False;Pand in gebruik;;;;;2010-11-15T18:44:36Z;2010-11-16T10:14:41Z;1.0;20240619;20240521;20340521;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7523PC;78;;;;153010000350781.0;;;;;1965;113,26;1,48;A;;;109,33;123,87;123,87;19,2;;0,64;95,06;;;;;21,25;152,71,,,,
0153100000204734;0.0;2.0;horizontal;0.0;44.49599838256836;44.56399917602539;44.71699905395508;44.43000030517578;38.77000045776367;False;False;False;False;1.0;0.0;0.0;1.0;0.32909318804740906;0.2971366047859192;3.0802903175354004;71.62;51.11;0.0;51.11;95.01;16.780487060546875;15.804878234863281;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;0.7495414614677429;0.7495414614677429;0.7476282715797424;True;29.0;[];[];[];295.8815002441406;295.8815002441406;294.4778137207031;2010-03-17;2010-03-17;1000007208;;;2393196.0;False;1961.0;False;Pand in gebruik;;;;;2010-11-15T18:44:00Z;2010-11-16T10:14:38Z;1.0;20240612;20240530;20340530;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7523WR;63;;;;153010000422145.0;;;;;1961;86,67;1,66;A;;;118,77;150,40;150,40;19,1;;1,41;109,91;;;;;25,90;184,77,,,,
