pid,vid
0153100000221373,0153010000344455
0153100000251551,0153010000386461
0153100000291054,0153010000493548
0153100000282365,0153010000388835
0153100000228487,0153010000407095
0153100000268129,0153010000317041
0153100000219059,0153010000326481
0153100000229403,0153010000404893
0153100000242797,0153010000503556
0153100000202463,0153010000437501
0153100000211698,0153010000378299
0153100000264932,0153010000435017
0153100000285334,0153010000394143
0153100000284223,0153010000348019
0153100000273173,0153010000372243
0153100000249770,0153010000443391
0153100000216940,0153010000417429
0153100000288610,0153010000373545
0153100000256874,0153010000403175
0153100000242440,0153010000319493
0153100000491826,0153010000491828
0153100000254733,0153010000393927
0153100000293862,0153010000357527
0153100000275248,0153010000459859
0153100000289585,0153010000467109
0153100000233682,0153010000457191
0153100000233647,0153010000326383
0153100000293472,0153010000455929
0153100000214415,0153010000404073
0153100000207943,0153010000325307
0153100000272353,0153010000318069
0153100000227855,0153010000312489
0153100000292220,0153010000413753
0153100000204530,0153010000312337
0153100000248419,0153010000302959
0153100000289158,0153010000434295
0153100000238372,0153010000368603
0153100000478627,0153010000478643
0153100000286780,0153010000348961
0153100000240394,0153010000421121
0153100000245394,0153010000464127
0153100000499511,0153010000499513
0153100000228443,0153010000371047
0153100000263482,0153010000346885
0153100000253663,0153010000341855
0153100000236817,0153010000420501
0153100000248414,0153010000396559
0153100000476051,0153010000476053
0153100000203769,0153010000415489
0153100000289585,0153010000466681
0153100000272037,0153010000348081
0153100000293787,0153010000385867
0153100000233948,0153010000421155
0153100000237657,0153010000330493
0153100000279882,0153010000427099
0153100000280946,0153010000353297
0153100000202261,0153010000426559
0153100000260248,0153010000311615
0153100000240948,0153010000446197
0153100000260796,0153010000370237
0153100000268318,0153010000415133
0153100000236942,0153010000400729
0153100000232870,0153010000391501
,0153010000515355
0153100000253810,0153010000365857
0153100000272797,0153010000408103
0153100000231806,0153010000350615
0153100000231359,0153010000340163
0153100000282249,0153010000361635
0153100000277873,0153010000396127
0153100000267634,0153010000463351
0153100000262046,0153010000451647
0153100000214587,0153010000390041
0153100000269775,0153010000373863
0153100000243140,0153010000468412
0153100000251616,0153010000369385
0153100000279741,0153010000428961
0153100000209270,0153010000462437
0153100000252252,0153010000462101
0153100000282882,0153010000325461
0153100000213338,0153010000357745
0153100000486569,0153010000486571
0153100000279962,0153010000376201
0153100000293482,0153010000330631
0153100000485627,0153010000485647
0153100000240001,0153010000396367
0153100000249441,0153010000450225
0153100000239472,0153010000407589
0153100000261968,0153010000314841
0153100000277730,0153010000298287
0153100000240394,0153010000433141
0153100000206059,0153010000431205
0153100000239714,0153010000356875
0153100000250064,0153010000331117
0153100000208227,0153010000384981
0153100000223668,0153010000294819
0153100000258049,0153010000494837
0153100000250652,0153010000307759
0153100000261119,0153010000297933
0153100000253863,0153010000309137
0153100000287042,0153010000408945
0153100000226680,0153010000409965
0153100000283258,0153010000317121
0153100000228216,0153010000428067
0153100000270615,0153010000373593
0153100000235005,0153010000414163
0153100000269377,0153010000398115
,0153010000510675
0153100000470664,0153010000470673
0153100000226687,0153010000428015
0153100000473207,0153010000474188
0153100000208727,0153010000484503
0153100000494788,0153010000494827
0153100000219264,0153010000454791
0153100000233093,0153010000395925
0153100000217767,0153010000386519
0153100000273591,0153010000414167
0153100000278283,0153010000462089
0153100000213329,0153010000418711
0153100000206137,0153010000368131
0153100000202849,0153010000305427
0153100000246546,0153010000394109
0153100000278493,0153010000457817
0153100000508114,0153010000508155
0153100000272985,0153010000330503
0153100000274671,0153010000363589
0153100000220112,0153010000478043
0153100000221036,0153010000310263
0153100000282362,0153010000493262
0153100000260031,0153010000402977
0153100000268397,0153010000421801
0153100000205671,0153010000426997
0153100000290977,0153010000447891
0153100000229585,0153010000447327
0153100000240684,0153010000302747
0153100000471746,0153010000467981
0153100000220184,0153010000414033
0153100000240198,0153010000460223
0153100000234653,0153010000300221
0153100000206240,0153010000474223
0153100000223817,0153010000308565
0153100000285629,0153010000456765
0153100000272567,0153010000442445
0153100000245946,0153010000365361
0153100000500404,0153010000500406
0153100000250027,0153010000492551
0153100000500145,0153010000500160
0153100000231055,0153010000298741
0153100000262363,0153010000321347
0153100000207393,0153010000399687
0153100000501983,0153010000501985
0153100000260404,0153010000338711
0153100000247753,0153010000444131
0153100000209095,0153010000373583
0153100000213352,0153010000392975
0153100000239399,0153010000360381
0153100000279609,0153010000421519
0153100000212942,0153010000428975
0153100000244518,0153010000463803
0153100000230780,0153010000394941
0153100000235684,0153010000340405
0153100000252288,0153010000331415
0153100000211396,0153010000476289
0153100000233790,0153010000418381
0153100000220112,0153010000379181
0153100000259909,0153010000350885
0153100000212230,0153010000441463
0153100000261048,0153010000295525
0153100000251529,0153010000319147
0153100000288238,0153010000324199
0153100000278311,0153010000454009
0153100000229314,0153010000312459
0153100000257605,0153010000375193
0153100000208848,0153010000415277
0153100000215911,0153010000384827
0153100000233825,0153010000423049
0153100000280283,0153010000374665
0153100000261048,0153010000335343
0153100000263482,0153010000298687
0153100000230473,0153010000415267
0153100000219817,0153010000342311
0153100000250108,0153010000327885
0153100000214552,0153010000308783
0153100000278720,0153010000402465
0153100000231271,0153010000423103
0153100000203610,0153010000445625
0153100000265527,0153010000377919
0153100000242691,0153010000317501
0153100000211791,0153010000445585
0153100000291475,0153010000320597
0153100000220768,0153010000336441
0153100000271152,0153010000473951
0153100000236657,0153010000414561
0153100000278193,0153010000329837
0153100000207553,0153010000366647
0153100000217728,0153010000368985
0153100000246687,0153010000371171
0153100000202097,0153010000420499
0153100000292552,0153010000494308
0153100000246559,0153010000444499
0153100000215024,0153010000431509
0153100000225486,0153010000403137
0153100000237336,0153010000295527
0153100000233154,0153010000371591
0153100000252309,0153010000379969
0153100000254885,0153010000320513
0153100000470757,0153010000470762
0153100000236749,0153010000457351
0153100000284876,0153010000342803
0153100000291100,0153010000338567
0153100000253923,0153010000321335
0153100000268987,0153010000419221
0153100000231984,0153010000315993
0153100000217990,0153010000327101
0153100000207584,0153010000356747
0153100000255598,0153010000428185
0153100000284621,0153010000317509
0153100000277219,0153010000444367
0153100000230084,0153010000357267
0153100000217540,0153010000408365
0153100000201894,0153010000387849
,0153010000512468
0153100000242491,0153010000306957
0153100000262864,0153010000437273
0153100000242010,0153010000465281
0153100000273620,0153010000426389
0153100000294214,0153010000426835
0153100000266193,0153010000495756
0153100000511805,0153010000511817
0153100000255799,0153010000303833
0153100000205049,0153010000438479
0153100000507254,0153010000507381
0153100000282945,0153010000309479
0153100000218186,0153010000384707
0153100000206448,0153010000358807
0153100000227089,0153010000368761
0153100000211789,0153010000347445
0153100000257330,0153010000435603
0153100000240694,0153010000320667
0153100000263779,0153010000329167
0153100000285203,0153010000377419
0153100000222879,0153010000297693
0153100000492613,0153010000492614
,0153010000516049
0153100000273173,0153010000356023
0153100000205186,0153010000400161
0153100000264593,0153010000321547
0153100000207379,0153010000321255
0153100000266609,0153010000340759
0153100000263212,0153010000322669
0153100000204918,0153010000329261
0153100000288968,0153010000424697
0153100000498542,0153010000498544
0153100000282669,0153010000386799
0153100000222301,0153010000337437
0153100000274647,0153010000391033
0153100000239909,0153010000315667
0153100000261131,0153010000315587
0153100000229325,0153010000304543
0153100000220137,0153010000296275
0153100000249610,0153010000427019
0153100000248477,0153010000453691
0153100000204639,0153010000350735
0153100000229120,0153010000434879
0153100000269722,0153010000390349
0153100000219528,0153010000385187
0153100000208217,0153010000402917
0153100000263801,0153010000425751
0153100000217723,0153010000444281
0153100000498294,0153010000498296
0153100000231963,0153010000364215
0153100000259488,0153010000370349
0153100000272412,0153010000397139
0153100000213030,0153010000496764
0153100000233046,0153010000319035
0153100000215925,0153010000406849
0153100000219524,0153010000349145
0153100000292942,0153010000493246
0153100000259456,0153010000305917
0153100000213242,0153010000302117
0153100000204125,0153010000460123
0153100000242646,0153010000396751
0153100000291642,0153010000456325
0153100000255091,0153010000509133
0153100000251862,0153010000386313
0153100000234899,0153010000299519
0153100000215817,0153010000439493
0153100000236517,0153010000348639
0153100000217824,0153010000317023
0153100000273428,0153010000464271
0153100000252813,0153010000371895
0153100000283268,0153010000300803
0153100000508505,0153010000508513
0153100000236460,0153010000380147
0153100000226600,0153010000409337
0153100000206773,0153010000319067
0153100000249626,0153010000408737
0153100000210741,0153010000461343
0153100000242691,0153010000391339
0153100000219742,0153010000388597
0153100000271468,0153010000454821
0153100000232459,0153010000433399
0153100000216389,0153010000396393
0153100000208002,0153010000411959
0153100000283040,0153010000394359
0153100000213707,0153010000491780
0153100000268633,0153010000348669
0153100000279772,0153010000446897
0153100000262382,0153010000437819
0153100000253599,0153010000381151
0153100000271411,0153010000361193
0153100000211299,0153010000379493
0153100000252396,0153010000447923
0153100000205190,0153010000390143
0153100000282339,0153010000351797
0153100000248903,0153010000407363
0153100000284876,0153010000391011
0153100000221293,0153010000452487
0153100000469929,0153010000469955
0153100000291558,0153010000381025
0153100000289511,0153010000415285
0153100000231551,0153010000360481
0153100000253599,0153010000345077
0153100000268127,0153010000455779
0153100000290537,0153010000444303
0153100000207898,0153010000384035
0153100000289585,0153010000495934
